bank_id,destination,section,item_label,exact_target,question_family_id,variation,task_architecture,representation,response_type,dok,bloom,mastery_goal,source_basis,summative_version
U3-35-PRACTICE-SET-1-007,Practice Set 1,3.5,Question 7,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p1-q7,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-008,Practice Set 1,3.5,Question 8,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p1-q8,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-009,Practice Set 1,3.5,Question 9,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p1-q9,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-010,Practice Set 1,3.5,Question 10,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p1-q10,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-011,Practice Set 1,3.5,Question 11,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p1-q11,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-012,Practice Set 1,3.5,Question 12,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p1-q12,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-013,Practice Set 1,3.5,Question 13,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p1-q13,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-014,Practice Set 1,3.5,Question 14,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p1-q14,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-015,Practice Set 1,3.5,Question 15,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p1-q15,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-016,Practice Set 1,3.5,Question 16,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p1-q16,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-017,Practice Set 1,3.5,Question 17,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p1-q17,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-018,Practice Set 1,3.5,Question 18,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p1-q18,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-019,Practice Set 1,3.5,Question 19,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p1-q19,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-020,Practice Set 1,3.5,Question 20,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p1-q20,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-021,Practice Set 1,3.5,Question 21,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p1-q21,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-022,Practice Set 1,3.5,Question 22,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p1-q22,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-023,Practice Set 1,3.5,Question 23,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p1-q23,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-024,Practice Set 1,3.5,Question 24,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p1-q24,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-001,Practice Set 2,3.5,Question 1,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-002,Practice Set 2,3.5,Question 2,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p2-q2,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-003,Practice Set 2,3.5,Question 3,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p2-q3,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-004,Practice Set 2,3.5,Question 4,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q4,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-005,Practice Set 2,3.5,Question 5,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-006,Practice Set 2,3.5,Question 6,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p2-q6,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-007,Practice Set 2,3.5,Question 7,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q7,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-008,Practice Set 2,3.5,Question 8,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p2-q8,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-009,Practice Set 2,3.5,Question 9,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p2-q9,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-010,Practice Set 2,3.5,Question 10,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q10,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-011,Practice Set 2,3.5,Question 11,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p2-q11,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-012,Practice Set 2,3.5,Question 12,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p2-q12,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-013,Practice Set 2,3.5,Question 13,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q13,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-014,Practice Set 2,3.5,Question 14,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p2-q14,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-015,Practice Set 2,3.5,Question 15,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p2-q15,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-016,Practice Set 2,3.5,Question 16,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q16,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-017,Practice Set 2,3.5,Question 17,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p2-q17,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-018,Practice Set 2,3.5,Question 18,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p2-q18,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-019,Practice Set 2,3.5,Question 19,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q19,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-020,Practice Set 2,3.5,Question 20,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p2-q20,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-021,Practice Set 2,3.5,Question 21,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p2-q21,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-022,Practice Set 2,3.5,Question 22,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p2-q22,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-023,Practice Set 2,3.5,Question 23,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p2-q23,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-2-024,Practice Set 2,3.5,Question 24,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p2-q24,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-001,Practice Set 3,3.5,Question 1,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p3-q1,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-002,Practice Set 3,3.5,Question 2,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p3-q2,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-003,Practice Set 3,3.5,Question 3,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p3-q3,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-004,Practice Set 3,3.5,Question 4,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p3-q4,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-005,Practice Set 3,3.5,Question 5,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p3-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-006,Practice Set 3,3.5,Question 6,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p3-q6,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-007,Practice Set 3,3.5,Question 7,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p3-q7,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-008,Practice Set 3,3.5,Question 8,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p3-q8,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-009,Practice Set 3,3.5,Question 9,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p3-q9,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-010,Practice Set 3,3.5,Question 10,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p3-q10,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-011,Practice Set 3,3.5,Question 11,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p3-q11,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-012,Practice Set 3,3.5,Question 12,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p3-q12,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-013,Practice Set 3,3.5,Question 13,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p3-q13,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-014,Practice Set 3,3.5,Question 14,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p3-q14,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-015,Practice Set 3,3.5,Question 15,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p3-q15,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-3-016,Practice Set 3,3.5,Question 16,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p3-q16,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
